Read Date,kWh,kW
"11/15/2020 12:00:00 AM","-0.7466",""
"11/15/2020 12:00:00 AM","29.6091","1.8000"
"11/16/2020 12:00:00 AM","-1.2303",""
"11/16/2020 12:00:00 AM","28.9086","2.1480"
"11/17/2020 12:00:00 AM","-1.2610",""
"11/17/2020 12:00:00 AM","25.8928","1.6356"
"11/18/2020 12:00:00 AM","-1.2118",""
"11/18/2020 12:00:00 AM","25.9655","1.8960"
"11/19/2020 12:00:00 AM","-1.1665",""
"11/19/2020 12:00:00 AM","26.9016","1.5680"
"11/20/2020 12:00:00 AM","-0.7116",""
"11/20/2020 12:00:00 AM","27.9503","1.6800"
"11/21/2020 12:00:00 AM","-0.0663",""
"11/21/2020 12:00:00 AM","28.4152","1.8280"
"11/22/2020 12:00:00 AM","-0.0440",""
"11/22/2020 12:00:00 AM","27.5488","1.6240"
"11/23/2020 12:00:00 AM","-0.6632",""
"11/23/2020 12:00:00 AM","25.5232","1.5560"
"11/24/2020 12:00:00 AM","-0.5103",""
"11/24/2020 12:00:00 AM","25.5082","1.6200"
"11/25/2020 12:00:00 AM","-0.1322",""
"11/25/2020 12:00:00 AM","26.6902","1.5360"
"11/26/2020 12:00:00 AM","-0.1192",""
"11/26/2020 12:00:00 AM","26.7903","1.5880"
"11/27/2020 12:00:00 AM","-0.8526",""
"11/27/2020 12:00:00 AM","27.4353","1.6600"
"11/28/2020 12:00:00 AM","-1.1447",""
"11/28/2020 12:00:00 AM","26.0082","1.4880"
"11/29/2020 12:00:00 AM","-0.5777",""
"11/29/2020 12:00:00 AM","25.1078","1.5880"
"11/30/2020 12:00:00 AM","-0.1583",""
"11/30/2020 12:00:00 AM","23.6264","1.4240"
