Read Date,kWh,kW
"8/30/2020 12:00:00 AM","396.8000","30.4000"
"8/31/2020 12:00:00 AM","-0.5953",""
"8/31/2020 12:00:00 AM","614.7800","44.8000"
"9/1/2020 12:00:00 AM","-0.7916",""
"9/1/2020 12:00:00 AM","834.2600","60.8000"
"9/2/2020 12:00:00 AM","-0.8152",""
"9/2/2020 12:00:00 AM","629.3000","38.4000"
"9/3/2020 12:00:00 AM","-0.9276",""
"9/3/2020 12:00:00 AM","653.8400","42.4000"
"9/4/2020 12:00:00 AM","-1.3749",""
"9/4/2020 12:00:00 AM","584.3600","43.2000"
"9/5/2020 12:00:00 AM","-1.5737",""
"9/5/2020 12:00:00 AM","374.8000","25.6000"
"9/6/2020 12:00:00 AM","-1.3770",""
"9/6/2020 12:00:00 AM","458.1600","35.2000"
"9/7/2020 12:00:00 AM","-1.4577",""
"9/7/2020 12:00:00 AM","560.7200","47.2000"
"9/8/2020 12:00:00 AM","-1.4518",""
"9/8/2020 12:00:00 AM","708.5400","43.2000"
"9/9/2020 12:00:00 AM","-1.2350",""
"9/9/2020 12:00:00 AM","664.3200","46.4000"
"9/10/2020 12:00:00 AM","-1.2780",""
"9/10/2020 12:00:00 AM","694.1600","46.4000"
"9/11/2020 12:00:00 AM","-0.3286",""
"9/11/2020 12:00:00 AM","598.3800","42.4000"
"9/12/2020 12:00:00 AM","-0.7173",""
"9/12/2020 12:00:00 AM","501.2000","31.2000"
"9/13/2020 12:00:00 AM","-0.6887",""
"9/13/2020 12:00:00 AM","488.8000","30.4000"
"9/14/2020 12:00:00 AM","-1.3923",""
"9/14/2020 12:00:00 AM","635.1800","44.0000"
"9/15/2020 12:00:00 AM","-1.1798",""
"9/15/2020 12:00:00 AM","730.3200","52.0000"
"9/16/2020 12:00:00 AM","-1.0514",""
"9/16/2020 12:00:00 AM","574.7400","41.6000"
"9/17/2020 12:00:00 AM","-1.3530",""
"9/17/2020 12:00:00 AM","552.3400","40.0000"
"9/18/2020 12:00:00 AM","-1.5150",""
"9/18/2020 12:00:00 AM","494.3800","35.2000"
"9/19/2020 12:00:00 AM","-1.5709",""
"9/19/2020 12:00:00 AM","420.4000","24.8000"
"9/20/2020 12:00:00 AM","-1.5644",""
"9/20/2020 12:00:00 AM","386.6000","19.2000"
"9/21/2020 12:00:00 AM","-1.5279",""
"9/21/2020 12:00:00 AM","401.6000","25.6000"
"9/22/2020 12:00:00 AM","-1.0215",""
"9/22/2020 12:00:00 AM","466.0000","36.0000"
"9/23/2020 12:00:00 AM","-0.6822",""
"9/23/2020 12:00:00 AM","509.1600","34.3200"
"9/24/2020 12:00:00 AM","-0.9923",""
"9/24/2020 12:00:00 AM","636.5800","41.6000"
"9/25/2020 12:00:00 AM","-1.0908",""
"9/25/2020 12:00:00 AM","602.3200","44.0000"
"9/26/2020 12:00:00 AM","-0.7261",""
"9/26/2020 12:00:00 AM","583.1600","52.8000"
"9/27/2020 12:00:00 AM","-1.0177",""
"9/27/2020 12:00:00 AM","682.5200","39.2000"
"9/28/2020 12:00:00 AM","-0.2199",""
"9/28/2020 12:00:00 AM","593.9200","44.0000"
"9/29/2020 12:00:00 AM","-0.7586",""
"9/29/2020 12:00:00 AM","453.8000","43.2000"
"9/30/2020 12:00:00 AM","-1.4312",""
"9/30/2020 12:00:00 AM","658.0000","54.4000"
"10/1/2020 12:00:00 AM","-0.9488",""
"10/1/2020 12:00:00 AM","471.2000","32.0000"
"10/2/2020 12:00:00 AM","-1.0851",""
"10/2/2020 12:00:00 AM","428.8000","25.6000"
"10/3/2020 12:00:00 AM","-1.3094",""
"10/3/2020 12:00:00 AM","522.4000","33.6000"
"10/4/2020 12:00:00 AM","-0.5164",""
"10/4/2020 12:00:00 AM","436.0000","26.4000"
"10/5/2020 12:00:00 AM","-1.4867",""
"10/5/2020 12:00:00 AM","674.1800","52.0000"
"10/6/2020 12:00:00 AM","-1.3853",""
"10/6/2020 12:00:00 AM","446.4000","27.2000"
"10/7/2020 12:00:00 AM","-1.3591",""
"10/7/2020 12:00:00 AM","457.6000","32.8000"
"10/8/2020 12:00:00 AM","-1.2274",""
"10/8/2020 12:00:00 AM","429.0000","28.8000"
"10/9/2020 12:00:00 AM","-0.9092",""
"10/9/2020 12:00:00 AM","478.7800","36.0000"
"10/10/2020 12:00:00 AM","-0.2925",""
"10/10/2020 12:00:00 AM","330.2000","24.0000"
"10/11/2020 12:00:00 AM","-0.5759",""
"10/11/2020 12:00:00 AM","310.4000","20.0000"
"10/12/2020 12:00:00 AM","-0.6191",""
"10/12/2020 12:00:00 AM","559.2000","37.6000"
"10/13/2020 12:00:00 AM","-1.4243",""
"10/13/2020 12:00:00 AM","453.4000","31.2000"
"10/14/2020 12:00:00 AM","-1.3286",""
"10/14/2020 12:00:00 AM","380.2000","20.0000"
"10/15/2020 12:00:00 AM","-0.2203",""
"10/15/2020 12:00:00 AM","448.6000","33.6000"
"10/16/2020 12:00:00 AM","-1.4514",""
"10/16/2020 12:00:00 AM","472.1600","34.3200"
"10/17/2020 12:00:00 AM","-1.2989",""
"10/17/2020 12:00:00 AM","381.8000","31.2000"
"10/18/2020 12:00:00 AM","-0.2061",""
"10/18/2020 12:00:00 AM","396.4000","32.8000"
"10/19/2020 12:00:00 AM","-0.0871",""
"10/19/2020 12:00:00 AM","478.4000","38.4000"
"10/20/2020 12:00:00 AM","-0.1846",""
"10/20/2020 12:00:00 AM","450.2000","33.6000"
"10/21/2020 12:00:00 AM","-0.9459",""
"10/21/2020 12:00:00 AM","514.5800","36.8000"
"10/22/2020 12:00:00 AM","-1.0541",""
"10/22/2020 12:00:00 AM","603.7200","43.2000"
"10/23/2020 12:00:00 AM","-0.8072",""
"10/23/2020 12:00:00 AM","600.3200","43.2000"
"10/24/2020 12:00:00 AM","-0.2992",""
"10/24/2020 12:00:00 AM","425.4000","33.6000"
"10/25/2020 12:00:00 AM","-0.1596",""
"10/25/2020 12:00:00 AM","544.3600","40.0000"
"10/26/2020 12:00:00 AM","-0.1457",""
"10/26/2020 12:00:00 AM","477.4000","35.2000"
"10/27/2020 12:00:00 AM","-0.1829",""
"10/27/2020 12:00:00 AM","605.3000","40.7200"
"10/28/2020 12:00:00 AM","-0.3532",""
"10/28/2020 12:00:00 AM","466.7800","36.8000"
"10/29/2020 12:00:00 AM","-0.1611",""
"10/29/2020 12:00:00 AM","470.9800","36.8000"
"10/30/2020 12:00:00 AM","-0.8277",""
"10/30/2020 12:00:00 AM","500.6000","36.0000"
"10/31/2020 12:00:00 AM","-1.2592",""
"10/31/2020 12:00:00 AM","392.6000","33.6000"
"11/1/2020 12:00:00 AM","-1.3646",""
"11/1/2020 12:00:00 AM","424.4000","30.4000"
"11/2/2020 12:00:00 AM","-1.3344",""
"11/2/2020 12:00:00 AM","540.3800","39.2000"
"11/3/2020 12:00:00 AM","-1.2732",""
"11/3/2020 12:00:00 AM","597.5200","44.0000"
"11/4/2020 12:00:00 AM","-1.2658",""
"11/4/2020 12:00:00 AM","474.5800","40.7200"
"11/5/2020 12:00:00 AM","-0.6629",""
"11/5/2020 12:00:00 AM","431.0000","32.0000"
"11/6/2020 12:00:00 AM","-1.1871",""
"11/6/2020 12:00:00 AM","506.2000","33.6000"
"11/7/2020 12:00:00 AM","-1.1770",""
"11/7/2020 12:00:00 AM","426.2000","33.6000"
"11/8/2020 12:00:00 AM","-1.1547",""
"11/8/2020 12:00:00 AM","536.1000","43.2000"
"11/9/2020 12:00:00 AM","-0.9639",""
"11/9/2020 12:00:00 AM","560.6000","32.8000"
"11/10/2020 12:00:00 AM","-0.8230",""
"11/10/2020 12:00:00 AM","798.8400","51.2000"
"11/11/2020 12:00:00 AM","-0.5470",""
"11/11/2020 12:00:00 AM","670.5800","46.4000"
"11/12/2020 12:00:00 AM","-1.2626",""
"11/12/2020 12:00:00 AM","717.2800","56.0000"
"11/13/2020 12:00:00 AM","-1.2135",""
"11/13/2020 12:00:00 AM","859.7600","70.4000"
"11/14/2020 12:00:00 AM","-0.2633",""
"11/14/2020 12:00:00 AM","557.4000","40.0000"
"11/15/2020 12:00:00 AM","-0.7466",""
"11/15/2020 12:00:00 AM","590.1200","44.8000"
"11/16/2020 12:00:00 AM","-1.2303",""
"11/16/2020 12:00:00 AM","521.0000","36.8000"
"11/17/2020 12:00:00 AM","-1.2610",""
"11/17/2020 12:00:00 AM","560.5400","41.6000"
"11/18/2020 12:00:00 AM","-1.2118",""
